file,title
6cb8557be9e1494c669f0e1d0ab5e84a88239a14.json,Molecular biology of severe acute respiratory syndrome coronavirus
b1870c85dae2f3bd004c29206c9a0281f4a9a249.json,Effect of Olfactory Bulb Ablation on Spread of a Neurotropic Coronavirus into the Mouse Brain
80949ce99e6ecb18f6e030334e48d3712431c4dd.json,(+)RNA viruses rewire cellular pathways to build replication organelles
a51943a6b6527dd8f62bc27c061a6371fd045dce.json,Thermostability of the N-Terminal RNA-Binding Domain of the SARS-CoV Nucleocapsid Protein: Experiments and Numerical Simulations
f6bcaa712124fd812fba2a52cf3759d2565647e7.json,VROLOGV181
8c0ebd4dd82fb3b7f70b13aaf25154ef7fd9a226.json,ARTICLE Structural analysis of herpes simplex virus by optical super-resolution imaging
19f28a05a9867e1eadd230c75eebf8ed9e55f4ad.json,A novel superfamily of nucleoside triphosphate-binding motif containing proteins which are probably involved in duplex unwinding in DNA and RNA replication and recombination
3d86cc29b05b3cc70d8d57dd8bdcbd91b88c918d.json,Processing of the SARS-CoV pp1a/ab nsp7-10 region
bcad0a2902802ee1d5a8389d8bbbbcc61bb277ee.json,Characterization of Bafinivirus Main Protease Autoprocessing Activities ᰔ Downloaded from
460a0c00672c697213976074813c9060fa3d4ba0.json,Mouse Hepatitis Virus Replicase Protein Complexes Are Translocated to Sites of M Protein Accumulation in the ERGIC at Late Times of Infection
0297dd12949520da3a9183153d1448ccdb3be7cc.json,Optimization of Phosphorus Localization by EFTEM of Nucleic Acid Containing Structures
20d1c063410f32eb59b3f3063d506c4888c80bec.json,Role of receptor polymorphism and glycosylation in syncytium induction and host range variation of ecotropic mouse gammaretroviruses
b1bb2403837df337ef7fa75a252c9eba2be6e29a.json,Three-dimensional structure of the bacteriophage P22 tail machine
ef38ed2f4cc96e16ce011623cc5d15d2d8ca58c3.json,Efficient generation of recombinant RNA viruses using targeted recombination-mediated mutagenesis of bacterial artificial chromosomes containing full-length cDNA
25fd0362dfe0a62ca9ee6f9f634e24ef9a527dfc.json,The gene of an archaeal a-L-fucosidase is expressed by translational frameshifting
6f779376c8f76658fa6ab19c24748a56ee00aa49.json,A Compact Viral Processing Proteinase/Ubiquitin Hydrolase from the OTU Family
72d43276893421ea06bfe870a1ff385d2b53d513.json,A viral deubiquitylating enzyme targets viral RNA-dependent RNA polymerase and affects viral infectivity
2b2903114784318062dabce86e330fbbe9309aa8.json,The 3.1-Angstrom Cryo-electron Microscopy Structure of the Porcine Epidemic Diarrhea Virus Spike Protein in the Prefusion Conformation
92d7c4b67c7792b1266cf0d47cc7ff852fa26bbc.json,MINIREVIEW Coronavirus Spike Proteins in Viral Entry and Pathogenesis
e20bf85b70718086db1191deba607a3d9bdbe7fb.json,The Mechanics of Translocation: A Molecular ''Spring-and-Ratchet'' System
648294ddaa0f2eacd9f760b458b023827f398045.json,The evolving world of protein-G-quadruplex recognition: A medicinal chemist's perspective
751ffc336c6d7846e4d9018ad8ad6234e06056ed.json,RNA structure analysis of alphacoronavirus terminal genome regions
08acf7fe852e86b81ce6ce3dd7e6b4339773c9a5.json,Importance of homo-dimerization of Fanconi-associated nuclease 1 in DNA flap cleavage
3dfe7e3a4c98dbb3fcd0e08fbc27815f8123854e.json,Cell Entry of Enveloped Viruses
50d91193d8e54f9d3926fb63e4786041686c9081.json,Random dissection to select for protein split sites and its application in protein fragment complementation
aa09cbc24e8aa582a402d4542656f0a5b49963bb.json,Clathrin-dependent Localization of txl
e9239100c5493ea914dc23c3d7a262f4326022ac.json,Distinct Roles for Sialoside and Protein Receptors in Coronavirus Infection
c0bf910304f6b63067f1f28709b964272cd6c182.json,Thermodynamic control of −1 programmed ribosomal frameshifting
fc4811b8013ca3d0f38ceb615a0330e8f001a9c1.json,Coronavirus nonstructural protein 1: Common and distinct functions in the regulation of host and viral gene expression
e7c3ec3dcb3469ee4d608029e7aa3068a4c90c54.json,The Role of Proton Transport in Gating Current in a Voltage Gated Ion Channel
301d67478a0dbcf72bef62d36b4f2377bca59570.json,Interference of ribosomal frameshifting by antisense peptide nucleic acids suppresses SARS coronavirus replication
6fd0395471150f3f4c85e1125b0aafd77e2bf8a8.json,Ebola sGP-The first viral glycoprotein shown to be C-mannosylated
7822625bd7e3fe6b7f6ccb5ee75c5031206cea59.json,Acidification and endosome-like compartments in the presynaptic terminals of frog retinal photoreceptors
434db46dfd1d4d45fc717804b714fe1599c13936.json,Molecular targets for flavivirus drug discovery
a46e50560c14dd1cbab901be5d570ba90b636f36.json,Defective Interfering Particles of Mouse Hepatitis Virus
f505f9a8f52c1c564f78dae05d6ddd129349331a.json,ORF8a of SARS-CoV forms an ion channel: Experiments and molecular dynamics simulations
46e2d24fe550946db723bc2af9e6d8cc043ce4ab.json,Molecular characterization of a novel cryptic virus infecting pigeonpea plants
494b65b83c62d007f6ebd38d7ae83516a8fd6971.json,Structural Insights into 5' Flap DNA Unwinding and Incision by the Human FAN1 Dimer
ca1a69ee197dec6b6bb23168cc6897249c234d52.json,Quantitative sense-specific determination of murine coronavirus RNA by reverse transcription polymerase chain reaction
d27604acfc3b51984800e673093f11ce96512801.json,Defective RNAs of Clover Yellow Mosaic Virus Encode Nonstructural/Coat Protein Fusion Products
2a771153af1b6fd5e71dc23f5db7c83bb5a3f231.json,Endoplasmic Reticulum Localization of Secl2p Is Achieved by Two Mechanisms: Rerlp-dependent Retrieval That Requires the Transmembrane Domain and Rerlp-independent Retention That Involves the Cytoplasmic Domain
293abc6b35a4e05e88ae452ef19e257dec0fbfda.json,The Use of Glycosylation Inhibitors to Study Glycoconjugate Function
532dc582abd41e833303742ca40976db63fe6fc1.json,Classification: Biological Sciences Minor: Microbial Biology Site specific target binding controls RNA cleavage efficiency by the Kaposi's sarcoma-associated herpesvirus endonuclease SOX
cc4677c77d61de96ba2873ecfc8faa4a2f393def.json,High-yield production of human Dicer by transfection of human HEK293-EBNA1 cells grown in suspension
29f98833b60e4b598dfca82ba2fb95c83a80f7e0.json,Coronavirus N Protein N-Terminal Domain (NTD) Specifically Binds the Transcriptional Regulatory Sequence (TRS) and Melts TRS-cTRS RNA Duplexes
61fa6a990e2ad4f339c27eeba2b345aae391143e.json,Visualization of the African swine fever virus infection in living cells by incorporation into the virus particle of green fluorescent protein-p54 membrane protein chimera
a18f227500091adf73619d76ae30389e40cb0add.json,Identification of two ATR-dependent phosphorylation sites on coronavirus nucleocapsid protein with nonessential functions in viral replication and infectivity in cultured cells
30b833dd668963a295dbb390dbf89a570ab54a13.json,Structural
fa22f75fdb3b06e176bbdcdeda5bdfe858732ca0.json,Structure of the Glycoprotein Gene of Sonchus Yellow Net Virus
4d07fa09850cdef43d77e86fc1aa2fca59e5b13c.json,Slow
6d60088295d3d6ae75adb805206f8844ba5c1288.json,Evidence for Variable Rates of Recombination in the MHV Genome
ace038ad5c62cabf0d49f6b8cc9aa0ee6f39a656.json,viruses Hepatitis E Virus Replication
fb7d22dbd056b414d86590eec14e213dbe8b1fbf.json,Viral life cycles captured in three-dimensions with electron microscopy tomography This review comes from a themed issue on Virus structure and function Edited
b92f186eac785ef058a89c4aa5a668b302a1c932.json,Intermediate Compartment: A Sorting Station between the Endoplasmic Reticulum and the Golgi Apparatus
c1e82ab3646382fd09d4e38c7041f89466f5028d.json,Mouse Hepatitis Virus Strain JHM Infects a Human Hepatocellular Carcinoma Cell Line
4ec19e6a2799bf2bebe635732de198d04ddedf64.json,Biochemical and Structural Insights into the Mechanisms of SARS Coronavirus RNA Ribose 29-O-Methylation by nsp16/nsp10 Protein Complex
003f719a05b7a35ea4b778ded17cae230f5a0343.json,La
0a64b2c55fc2091358da4f83ac6fdc7701ddb46e.json,A rapid
2dfa0be1bb1a31162753d82e58eec064a193f72b.json,−1 Programmed Ribosomal Frameshifting as a Force-Dependent Process
547a2a7312920c1e47993ce4df580bfb8b0ce588.json,Cell Host & Microbe Review Cytoplasmic Viral Replication Complexes
748ef951c31564eb3eb37a7bc947ce5ff4cb5fdd.json,Fluorescence Competition Assay Measurements of Free Energy Changes for RNA Pseudoknots †
b067a208058f1edd575cb8c0c6726674bd66af50.json,Mutagenesis of the murine hepatitis virus nsp1-coding region identifies residues important for protein processing
4991fbb65749de5be368cf396f0e4e1074622888.json,Structural insights into coronavirus entry
895802473a41aa3faa0e329e635f4e3912228831.json,TWO NEUROTROPIC VIRUSES
47dfb70a9174ea549a6850eb64223361ff14e597.json,Virology Journal
8dc8c40ee8b61c5660b15c9e81e928eb3dc44ee5.json,Highly similar structural frames link the template tunnel and NTP entry tunnel to the exterior surface in RNA-dependent RNA polymerases
1aa3e788fc6b03c147e37200c3b011ca7a289a5c.json,Dark Proteome of Newly Emerged SARS-CoV-2 in Comparison with Human and Bat Coronaviruses
9c72aed97f4385024fffe9589840c60a1f306a2f.json,Protein Synthesis and Regulation in Eukaryotes
b0629cf8debae5525cad41e5532cb84601ad472b.json,Enhanced Accumulation of Coronavirus Defective Interfering RNA from Expressed Negative- Strand Transcripts by Coexpressed Positive-Strand RNA Transcripts
f8f1fd8cd127e6883c6d636c0c4216a3afc75a5a.json,New insights about the regulation of Nidovirus subgenomic mRNA synthesis
ec575d33c0d3b34af7644fcfed64af045a75ab63.json,Functional Analysis of the Transmembrane Domain in Paramyxovirus F Protein-Mediated Membrane Fusion
96b0d8dce6ceff480444ae8229a72e2dcbee9b5d.json,Kamiti River virus
d609ca173bc158333f107a17d192b9960886e4b4.json,Rainbow trout (Oncorhynchus mykiss) contain two calnexin genes which encode distinct proteins
8f4aac04423c7ebb955c7f006665728fe95f1498.json,High-level expression of the HIV entry inhibitor griffithsin from the plastid genome and retention of biological activity in dried tobacco leaves
28d9aa67c285031bfe42e26822d1af9427dcb6e9.json,Role of disulfide bond formation in the folding and assembly of the envelope glycoproteins of a pestivirus
d17a476d549a21be3e70932a10c6fef328f42ba6.json,Griffithsin tandemers: flexible and potent lectin inhibitors of the human immunodeficiency virus
4b1b2e95b29b2fb4926c6c0191689f86537985bb.json,The Signal Sequence of the p62 Protein of Semliki Forest Virus Is Involved in Initiation but Not in Completing Chain Translocation
edc9be58ec035cfcc86c647ebc021d59214d4fd1.json,MOLECULAR INTERACTIONS IN THE ASSEMBLY OF CORONAVIRUSES
4bc61683ff579d2b4627279207af0882d334d810.json,Viral Strategies to Subvert the Mammalian Translation Machinery
e733dff32efffe3238869aa7aeea1904fe814f5b.json,Non-hydrolyzable Diubiquitin Probes Reveal Linkage-Specific Reactivity of Deubiquitylating Enzymes Mediated by S2 Pockets In Brief Deubiquitylating enzymes (DUBs) use multiple ubiquitin-binding pockets to disassemble polyubiquitin chains. Most tools probing DUB specificity target pockets adjacent to the active site. The protease-resistant diUb probes described here monitor linkage specificity of an additional S2 pocket and provide kinetics that explain polyubiquitin chain specificity. Article Non-hydrolyzable Diubiquitin Probes Reveal Linkage-Specific Reactivity of Deubiquitylating Enzymes Mediated by S2 Pockets
7a9b57f8fdbedfe909d69cf53de24646684624f3.json,Functions of the 5 and 3 ends of calicivirus genomes
da309b7481a117d1aad2212d42ad3b7c0c68abf3.json,Crystal Structure of the Full-Length Japanese Encephalitis Virus NS5 Reveals a Conserved Methyltransferase-Polymerase Interface
d52f2394a56cd777e6e1b4cf337864f593b7c2ec.json,Stop making sense Regulation at the level of termination in eukaryotic protein synthesis
f592542c73a8294125b53d9eeef9a61cfcd9b1a3.json,Conserved aspartic acid 233 and alanine 231 are not required for poliovirus polymerase function in replicons
874eaaeda2e803101ab952b3d9bc73426111b3d4.json,The Israeli Acute Paralysis Virus IRES captures host
59cd9fecfcd1ef7eb2bbe427809ef0fd01e894b5.json,Maintaining the structural integrity of the bamboo mosaic virus 3′ untranslated region is necessary for retaining the catalytic constant for minus-strand RNA synthesis
8bc831ce14cff1516f76ad8a8cae7a90e6f4f261.json,Identification of a Noncanonical Signal for Transcription of a Novel Subgenomic mRNA of Mouse Hepatitis Virus: Implication for the Mechanism of Coronavirus RNA Transcription
122a820ff22197145ea286630847c743c0492b5a.json,Identification of the Active Site Residues in the nsP2 Proteinase of Sindbis Virus
0424541cbc2450884a817bb4cddd736b2f21e8d8.json,Identification of a Unique "Stability Control Region" that Controls Protein Stability of Tropomyosin: A Two-Stranded α-Helical Coiled-Coil NIH Public Access Author Manuscript
27220beddc75ecd095c440c57e5fa839b9dc2c3f.json,Family Coronaviridae
39772fc7033bdfcfd0a6fb689d7a5c8bff2d80e1.json,In Vitro and In Vivo Studies Identify Important Features of Dengue Virus pr-E Protein Interactions
5777ec2785cb535789796e239cc3627e92e24b83.json,A Golgi Retention Signal in a Membrane-spanning Domain of Coronavirus El Protein
d67f3670dec74d9d2e0fdb0f0e15b0f20cff00b6.json,Flagging and Docking: dual roles for N-glycans in protein quality control and cellular proteostasis NIH Public Access Author Manuscript N-glycans on ER-resident proteins: regulating ERAD and ERAD tuning
2406311fdb93aeb0257bff62ed5800ca5e2bd8ad.json,SYNTHESIS AND SECRETION OF MILK LIPID DROPLETS: THE STATUS QUO 2762
2d97940930d80363a94347a1356e4059a0b867d6.json,Topographic Changes in SARS Coronavirus-infected Cells during Late Stages of Infection
1ef024725b588f435abcc6c51189d14b223d24fa.json,Multiomics analysis of the giant triton snail salivary gland
4fe01fd2901e3e88264b21d17e78c1589d28e07e.json,Differential role for low pH and cathepsin-mediated cleavage of the viral spike protein during entry of serotype II feline coronaviruses
4c84dbfd01f7b2009ebed54376da8afcbcf1ec64.json,Model-Based Design of Growth-Attenuated Viruses
7dc8be22d05d4108d6d1c517b68f662a6af66f2c.json,O-Linked Oligosaccharides of Mouse Egg ZP3 Account for Its Sperm Receptor Activity
50b1f12e0ff9f3ae14291ab66c43d41f9a6c2490.json,Replication of Murine Coronaviruses in Somatic Cell Hybrids between Murine Fibroblasts and Rat Schwannoma Cells'
09ee74a630587010f95296fec1f79b8b64ff2e09.json,Altered Pathogenesis of a Mutant of the Murine Coronavirus MHV-A59 Is Associated with a Q159L Amino Acid Substitution in the Spike Protein
453ad0f2bdc4af7b271080336841791970711b6b.json,Hyper-phosphorylation of nsp2-related proteins of porcine reproductive and respiratory syndrome virus
a3906c407ebca18664040f4f03a6811dd2c4d027.json,Substrate specificity of Tulane virus protease
502fc7e74c22bd0763542416c09589b5dca35b75.json,Quantitative Analysis of Hepatitis C NS5A Viral Protein Dynamics on the ER Surface
d42575348794a44317308e94c48340a7f5f5a3d3.json,V irus Research Expression of soluble forms of rubella virus glycoproteins in mammalian cells
21337e54a7d02b12aea5f5835648d69aef32701e.json,The activity of the HIV-1 IRES is stimulated by oxidative stress and controlled by a negative regulatory element
288c2d079a29f179529a0ca6284a397ed6a0ac9b.json,Virus assembly
6979d40067c7917b6b92917ff8c3db8a440f5f4c.json,MINI REVIEW ARTICLE Deciphering novel host-herpesvirus interactions by virion proteomics
1ea6be4eecf0093e81b682161122e234bef6b6c0.json,Structure of the SARS Coronavirus Nucleocapsid Protein RNA-binding Dimerization Domain Suggests a Mechanism for Helical Packaging of Viral RNA
8d884680783a659485086fa05094495051e00f98.json,Viral Strategies of Translation Initiation: Ribosomal Shunt and Reinitiation
1845730427af9453ccca2cc206c464b40f15fb28.json,Biophysical characterisation of the nucleocapsid protein from a highly pathogenic porcine reproductive and respiratory syndrome virus strain
92cefccc0829b9f99ba8b3e33ffbdee973e9fb1c.json,Author manuscript; available in PMC
7ab9f9fcea519ebce527c3ede8091beedbb26ad9.json,Structural modeling of 2019-novel coronavirus (nCoV) spike protein reveals a proteolytically- sensitive activation loop as a distinguishing feature compared to SARS-CoV and related SARS- like coronaviruses
9bc3ac306e397cbdcf5fb08bda4c743d3c845663.json,Oligomerization of the carboxyl terminal domain of the human coronavirus 229E nucleocapsid protein
1298387602fdda99007bbceac968cf8b2e974ad5.json,The 9-kDa Hydrophobic Protein Encoded at the 3' End of the Porcine Transmissible Gastroenteritis Coronavirus Genome Is Membrane-Associated
2cc04b63c89fb7ef725ebd6bd7450d206e7f0e86.json,A Clustering of RNA Recombination Sites Adjacent to a Hypervariable Region of the Peplomer Gene of Murine Coronavirus
a1806c0fe27f146c54fd656e480a882a3e561fa2.json,Recognition of Lys48-Linked Di-ubiquitin and Deubiquitinating Activities of the SARS Coronavirus Papain-like Protease
ab79be83bacdd4df20fb9f87e94fcd58bc87a657.json,Structural Elements in RNA
76d7fe0354828411a05ec3846931ffdf23cfe1cf.json,ARTICLE Crystal structure of the receptor binding domain of the spike glycoprotein of human betacoronavirus HKU1
5b90ef737290d065df91128781ac9ec07204c4fd.json,Synthesis of Virus-Specific RNA in Permeabilized Murine Coronavirus-Infected Cells
5a468d442520c5b4143b9103ea153b4ad0e21400.json,Transition of the mRNA sequence downstream from the initiation • . codon into a single-stranded conformation is strongly promoted by binding of the initiator tRNA
642b6e266226c964eb572e19a45a39f7135a93b7.json,Heterologous recombination in the segmented dsRNA genome of bacteriophage (I)6 General background of viral RNA recombination
0e2c40e7b144b5187f44333dd18e8c01ef7100fe.json,Article Bat Origins of MERS-CoV Supported by Bat Coronavirus HKU4 Usage of Human Receptor CD26
7d47726e77fe0cc2713e1b828bcfa47cfe17621e.json,Archives of Virology Hemaflflutination and Structural Polypeptides of a New Coronavirus Assoeiated with Diarrhea in Infant Mice
49c37548b2dc49396b686e242dd20a426dd907da.json,Nipah virus fusion protein: Importance of the cytoplasmic tail for endosomal trafficking and bioactivity
8955a2c1aff6d08b67a3048252c4d1eae508441d.json,Frameshift mutations in infectious cDNA clones of Citrus tristeza virus: a strategy to minimize the toxicity of viral sequences to Escherichia coli
ec8947b5a53cfc0f5d3a4745adafdef1d26ce5f8.json,Modifications of lysosomal enzymes in Dictyostelium discoideum
d992c7f181a5d004101470237f82812601fa7a10.json,Interactions among SARS-CoV accessory proteins revealed by bimolecular fluorescence complementation assay
0f157fb0a719dd0d52fb921fb1369ccb6477636e.json,Virology Journal Proteomics computational analyses suggest that the bornavirus glycoprotein is a class III viral fusion protein (γ penetrene)
7cd10f4ea27fc447575f3c547761b7484620eda5.json,[5] Characterization of Coronavirus RNA Polymerase Gene Products RNA polymerase gene 7mGppp
0de2eeac8443a36c67b0d8e17872a3ce56a6471f.json,dsRNA binding characterization of full length recombinant wild type and mutants Zaire ebolavirus VP35
82703ef405649117efd5d93cbceda6be903af4a0.json,Cymbidium mosaic potexvirus isolate-dependent host movement systems reveal two movement control determinants and the coat protein is the dominant
fae26721c445ddcd08696f186f4788d4729aceb2.json,Rescue of chimeric adenoviral vectors to expand the serotype repertoire
019760388ec5fa9151add6cfe32178deda5433eb.json,Structure-based identification of functional residues in the nucleoside- 2 0 -O-methylase domain of Bluetongue virus VP4 capping enzyme-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)
e257484bbae4ded770ffb80615524a722433fbd1.json,Biogenesis of secretory granules in the trans-Golgi network of neuroendocrine and endocrine cells
b5b9826606f22f2afe8a12ed3fc002b6e830727b.json,Standing your Ground to Exoribonucleases: Function of Flavivirus Long Non-coding RNAs
e478cecb256d071bcf292dc2028eb633407219bc.json,Replication of murine coronavirus requires multiple cysteines in the endodomain of spike protein
2559cb0b4a2175212495ab7d44d9305db4a06c05.json,Structural basis for the regulatory function of a complex zinc-binding domain in a replicative arterivirus helicase resembling a nonsense-mediated mRNA decay helicase
2a3f3637f370a597e9cd3cceb826acb7aa47a479.json,Acidic pH induces fusion of cells infected with baculovirus to form syncytia
4c7a75b5ee08440c390b0ba779c986bd21ac2f42.json,The nucleocapsid protein of SARS coronavirus has a high binding affinity to the human cellular heterogeneous nuclear ribonucleoprotein A1
ac7c42409b0dabe383150e0a688a4b9b275f9d90.json,The Spike but Not the Hemagglutinin/Esterase Protein of Bovine Coronavirus Is Necessary and Sufficient for Viral Infection
e9c9b0ae161292a02df40687664ee8175e6c7468.json,The structure and functions of coronavirus genomic 3 and 5 ends
2c95e1b07dbd856d0007121257e8435472360888.json,Structural Biology and Crystallization Communications Molecular cloning
d01d18b030a878f854bd1fcfb99595f22bfedcd5.json,Molecular cloning
9f9ca5a0edfc1a2fd8f5b87bd84f332dc06a20e0.json,Signatures of Nucleotide Analog Incorporation by an RNA-Dependent RNA Polymerase Revealed Using High-Throughput Magnetic Tweezers
50c44ad66a3e9b9e9917653cfa845af6571e0b34.json,Sequencing of prototype viruses in the Venezuelan equine encephalitis antigenic complex
de44987232392062e85d1c1f46e14e09fc836361.json,Natively unfolded nucleic acid binding P8 domain of SeMV polyprotein 2a affects the novel ATPase activity of the preceding P10 domain
7f011d5856d476496de3e715d8f77908f2610e30.json,Molecular basis of binding between the global post-transcriptional regulator CsrA and the T3SS chaperone CesT
6a859f7e8764fcfdfe2b7bf248574de7becce3a0.json,Structural Analysis of the Ϫ1 Ribosomal Frameshift Elements in Giardiavirus mRNA
f2496bd717664d22531df4f43b82ca95f39ad736.json,Long range interaction networks in the function and fidelity of poliovirus RNA-dependent RNA polymerase studied by nuclear magnetic resonance † NIH Public Access Author Manuscript
b5421a028a9ff8b2f36ad9be3c51d3d0cb78ddd6.json,Nullbasic
66aced2261cbe68a5e2d55c5229b9b45893ee699.json,Purification of Infectious Bronchitis Coronavirus by Sephacryl S-1000 Gel Chromatography
11d88179df95129c714b651fcd6331ec1749cbb9.json,Membrane Insertion and Transport of Viral Glycoproteins: A Mutational Analysis
590dc551804c7579ac9623ee64f81d1186261faa.json,Reorganization of the Endosomal System in Salmonella-Infected Cells: The Ultrastructure of Salmonella-Induced Tubular Compartments
56ac442721c9e0f335024cb4e414c9f00bc53aea.json,Viral OTU Deubiquitinases: A Structural and Functional Comparison
9741e8ea0b57687e7d63d3c472b02ad24a383f35.json,MERS coronavirus envelope protein has a single transmembrane domain that forms pentameric ion channels
de836dc0077e520bc97ba60c40fab7a6af4d8224.json,Comprehensive structural analysis of designed incomplete polypeptide chains of the replicase nonstructural protein 1 from the severe acute respiratory syndrome coronavirus
794906ba7f4f57e267f5b6af538f42a7c783d039.json,Virus-Like Particles: Models for Assembly Studies and Foreign Epitope Carriers And rzej Palucha 
53c265b6afd28a56b51d30b9ac4e1684f9cd2355.json,Replication and Expression Strategies of Viruses
e48e8ea50962140de54fdef21dafcf44d21095a5.json,Identification of critical determinants on ACE2 for SARS-CoV entry and development of a potent entry inhibitor
b2acf257e97d8fb539f0a68c348c2559271ba932.json,Later stages in the eukaryotic secretory pathway
eb136cf532bef626a3f5d4d32fef88e7b43ef3fb.json,Isolation
222deff053311aff793fe49a277b03a9fdb48987.json,Progress and outlook in structural biology of large viral RNAs NIH Public Access
03ea3a614b56409d3f099c9ad764864293132540.json,Live-cell single RNA imaging reveals bursts of translational frameshifting
4b8427d9e340967ce0493055bfa9b3253f093207.json,Prokaryotic and eukaryotic translational machineries respond differently to the frameshifting RNA signal from plant or animal virus
7dfaa4c09d874ca072da1848411baba5c552b8f9.json,SURVEY AND SUMMARY G-quadruplexes in viruses: function and potential therapeutic applications
cb1abc044b7adeaa3f1fd741b14be4430a73f692.json,Cell and Tissue Research Effect of monensin on the Golgi apparatus of absorptive cells in the small intestine of the rat Morphological and cytochemieal studies
f0503899aeb8a965c8e489a8b1ab724f2a4ef6ab.json,Current ideas on the significance of protein glycosylation
377e2c575da8f034d4f9f34d7ad6c4395487f348.json,Assembly of Vaccinia Virus: Role of the Intermediate Compartment Between the Endoplasmic Reticulum and the Golgi Stacks
a3289e44edc5a55c1e836f920cea6a253a9a4214.json,Viral RNAi suppressor reversibly binds siRNA to outcompete Dicer and RISC via multiple-turnover NIH Public Access Author Manuscript
ad9ac0ac5e7da097253fd545b56e2b15ee9de34f.json,Molecular dynamics simulations of human tRNA Lys
a40152cf3d93384024ff8cf2ab4205c8aeddea9c.json,Chromatographic Analysis of the Aminoacyl-tRNAs Which Are Required for Translation of Codons at and around the Ribosomal Frameshift Sites of HIV
7b5f035fa37b84d80757e91805bdb1dc470f3f7c.json,Structural basis for receptor recognition by New World hemorrhagic fever arenaviruses Accession codes The coordinates for the structure of MACV GP1 bound to hTfR1 have been deposited in the Protein Data Bank with accession code 3KAS. HHS Public Access Author manuscript
0964dabe3541149231a6517f4f2e698c7ea8838e.json,Cubic Membranes: The Missing Dimension of Cell Membrane Organization
8f35b94ba81db851c3c20ab2a4495f1ec4ab590b.json,Fragmentation of the Golgi apparatus provides replication membranes for human rhinovirus 1A
41f388e370e1f931db589a49d106c07984d0ff98.json,Construct design
e89b89ec98a931a6733e876ecc80bae870357e7d.json,Archives of Virology Plaque Formation by Avian Infectious Bronehitis Virus in Primary Chick Embryo Fibroblast Cells in the Presence of Trypsin
a9e9e47667e6630156203fe938e7afb876583934.json,Elastase-mediated Activation of the Severe Acute Respiratory Syndrome Coronavirus Spike Protein at Discrete Sites within the S2 Domain * □ S
3be6c816119c2222d4ed39c0dd16eb1490b8cf5f.json,The S proteins of human coronavirus NL63 and severe acute respiratory syndrome coronavirus bind overlapping regions of ACE2
40bb91258ab5515b39230e66bdf4f556ab10a17c.json,Mutations in the coat protein-binding cis-acting RNA motifs debilitate RNA recombination of Brome mosaic virus
9b637ea06505ae53b4c35208f6f66f5e88db9c0b.json,Formation and Activity of Covalent Conjugates of Poliovirus and Ligands Binding to Cell Surface Structures
90b0fe174743e644885913f46c6edef5d482efbf.json,Host cell proteases: Critical determinants of coronavirus tropism and pathogenesis
